Actual,Predicted
12,9.646419
2,9.078534
11,9.275674
14,10.861384
0,8.02198
3,6.1110477
3,6.2597184
4,4.867262
2,2.3252127
0,2.336733
14,4.783261
3,4.8265166
9,5.8057084
9,7.2226515
18,10.787417
9,9.7455435
7,10.458581
6,9.90253
2,8.541198
4,5.725152
9,5.825089
12,6.881075
0,5.6998773
2,5.6930327
0,0.649462
6,1.4906504
5,2.483862
2,2.886548
4,3.5065236
3,4.0698247
0,2.7857661
2,2.2252772
0,1.7360668
1,0.9446962
0,1.64523
0,0.64130324
0,0.08872312
0,0.09013377
0,-0.011680812
0,-0.013413556
0,-0.012417041
0,-0.009847432
0,-0.0064942837
4,0.704872
5,1.813015
4,2.6591728
6,3.9552794
4,4.7376657
2,4.3141093
5,4.3120217
0,3.436261
26,22.965998
28,24.848873
28,26.47155
34,24.946943
38,30.712976
19,29.350256
25,28.684906
21,27.34684
23,24.929346
13,19.726759
20,19.96438
25,20.035448
24,20.611168
21,20.277216
19,21.618196
23,22.133963
24,22.050753
21,21.425644
12,19.640581
22,20.167543
23,20.19034
13,17.85556
18,17.302643
24,19.776396
25,20.277163
14,18.525068
32,22.3849
26,23.859488
22,23.485262
13,21.116041
14,21.014698
26,19.72183
15,17.630527
20,17.21049
21,18.883505
17,19.628067
15,17.412542
23,18.969854
19,18.774714
12,16.967314
31,19.630087
23,21.235933
23,21.242435
10,6.7174726
4,6.7276826
5,6.4673862
5,5.70977
3,5.497077
13,6.0508676
2,5.6598353
3,5.210337
0,4.2761345
2,4.0377975
6,2.53084
2,2.5550995
20,6.2438674
17,9.738648
6,10.521689
15,10.869988
32,15.622032
21,18.40502
27,20.789713
14,21.036324
7,19.46707
8,14.829371
9,12.44712
5,8.126866
19,9.118106
24,12.432232
7,12.244721
9,12.21107
13,13.8211975
10,12.042012
12,9.764089
12,10.729028
7,10.281299
10,9.651598
25,12.857596
26,15.557357
2,13.5981045
10,14.349593
13,14.938047
16,13.033221
10,9.903169
26,14.615504
6,13.776088
11,13.361614
17,13.536065
23,16.093716
14,13.871894
3,13.317148
16,14.239675
15,14.0136175
12,11.802058
13,11.453362
21,15.010894
17,15.203242
8,13.716609
11,13.57492
1,11.280405
18,10.619944
2,7.7722325
2,4.327174
2,3.492462
2,2.4298944
0,1.7683076
4,2.0521705
2,2.0529597
2,2.0901902
2,2.1294053
0,2.149899
0,1.2220293
4,1.6633508
14,4.1959558
5,4.903232
0,3.5294595
2,3.5316129
0,2.4821205
2,1.9068196
5,1.7591362
3,2.4080071
0,1.9002707
0,1.9002963
4,2.3895323
2,1.7993566
0,1.1233486
4,2.0373187
7,3.3847613
0,2.5297039
14,5.1226134
4,5.88729
8,6.666625
13,7.849609
5,8.519977
2,6.5302997
6,5.948504
19,8.877661
3,6.8301234
2,6.2583733
6,7.0101976
11,8.066414
14,7.0752673
15,9.476346
11,11.276551
18,13.6624565
28,17.002531
12,16.435019
9,15.239875
8,14.459603
15,13.883679
15,11.294366
12,11.303207
10,11.511703
17,13.535598
3,11.185291
13,10.808225
19,12.230588
12,12.467512
16,12.203991
17,15.020775
10,14.435253
8,12.265987
7,11.3420725
23,12.684848
16,12.458587
23,15.124962
6,11.47178
10,10.536584
9,10.145169
14,11.505595
16,10.652452
15,12.498254
14,13.340508
12,13.954492
9,12.905461
11,11.910256
9,10.745503
10,9.87312
7,8.862197
8,8.737891
15,9.487531
18,11.3096
4,10.217788
11,11.054669
9,11.277444
15,11.347032
8,9.244912
14,11.164163
17,12.361549
11,12.771189
8,11.308784
14,12.523543
8,11.314429
6,9.062209
5,7.82738
13,8.84313
8,7.6172404
3,6.6587586
20,9.476838
4,9.269624
8,8.306354
6,7.878518
11,9.497507
5,6.4563403
5,6.6148286
3,5.6107707
8,6.082764
21,8.1056
18,14.997237
7,13.60359
17,15.643449
18,16.358301
21,16.150717
16,15.788289
9,16.186735
19,16.499914
17,16.34145
25,17.19399
18,17.576862
17,19.196356
21,19.670698
10,18.275194
14,16.02597
16,15.734212
13,14.783035
10,12.568803
10,12.5345545
8,11.297055
6,9.262208
10,8.860484
7,8.172484
5,7.1205735
12,7.9079785
13,9.30961
15,10.390098
8,10.616586
6,10.765945
4,9.30466
8,8.25859
7,6.5910497
6,6.2555146
2,5.4972405
5,5.6814065
10,6.2126403
6,6.00702
4,5.5490236
6,6.424772
4,6.25309
11,6.382008
9,6.9946394
1,7.395942
2,6.066724
6,5.457036
8,6.588256
0,5.9982324
11,7.236055
10,5.4228187
4,5.695523
2,5.4084277
9,7.254524
8,6.618527
0,4.6136894
3,4.3744445
8,5.6183143
6,5.0127597
5,4.40054
8,6.0448546
6,6.66945
19,8.935527
0,7.6743197
16,10.005767
12,10.833256
10,11.632802
18,11.23754
3,11.8869505
0,8.628178
0,6.2600765
3,4.7802644
5,2.1172385
0,1.5355315
8,3.2024274
0,3.2071126
0,2.6409464
9,3.4674537
0,3.4820738
0,1.7783017
0,1.7290137
0,1.7301276
12,2.3131847
11,4.5426383
27,9.964078
8,6.679381
0,6.0474076
1,3.4819775
9,4.6258483
6,4.3897095
7,4.153199
24,9.023114
10,10.837695
18,12.688926
15,14.4869375
0,13.190354
3,8.964906
10,8.9209175
19,9.122724
9,7.90411
4,8.70704
5,9.106078
13,9.753741
18,9.454232
13,10.206038
8,10.949169
6,11.114835
3,9.09764
12,7.975986
6,6.570564
14,7.8793354
15,9.6686325
10,11.063747
0,8.719861
7,8.942349
5,7.135098
20,8.103052
9,7.9463143
7,9.29206
15,10.87029
6,11.049218
3,7.7092433
11,8.136666
7,8.095583
2,5.4986615
8,5.977433
3,6.064036
6,4.955834
8,4.120239
12,5.511565
9,6.560383
8,7.7134213
8,8.897313
0,7.370301
4,5.779326
0,4.006306
3,2.8787265
8,2.9396322
13,5.658169
5,5.958942
2,6.389609
3,6.4507327
6,5.9629498
3,3.9027238
15,5.87903
11,7.618769
2,7.424746
7,7.867532
11,9.456986
0,6.4780693
27,9.651414
2,9.537248
4,8.856023
8,8.224193
0,8.256473
8,9.034128
17,10.794749
25,13.77768
18,15.364226
16,16.749348
4,15.903947
6,13.821507
2,9.28029
15,8.585423
17,8.806381
7,9.446888
13,10.66695
19,13.919148
15,13.961229
16,13.8749075
0,12.504517
8,11.57541
21,12.080202
17,12.534862
17,12.65068
16,15.849814
22,18.77025
13,17.044746
6,14.784359
26,16.618137
14,16.140192
15,14.762183
21,16.348986
14,17.913698
16,15.840339
12,15.415147
10,14.236604
16,13.185071
7,11.851914
14,11.447711
10,11.112514
12,11.676117
10,10.568231
2,9.657539
11,9.417348
9,9.998137
4,9.548442
13,9.293441
11,9.507779
10,9.393348
8,9.311694
13,11.181839
16,11.787789
10,11.489425
21,17.526423
8,13.865442
18,15.376979
19,15.590553
16,15.946344
22,16.154436
10,16.646276
8,14.51548
22,15.156374
5,12.965207
11,10.7435465
10,10.741921
8,10.841558
9,8.174492
22,11.531117
17,12.692976
19,14.46207
15,15.848699
6,15.40595
22,15.47065
17,15.559346
16,14.871214
8,13.557347
21,16.472752
24,16.857737
17,16.802052
23,18.28613
5,17.597357
12,15.818782
2,11.479304
15,11.065589
13,9.076846
21,12.311875
31,16.097607
6,16.882397
24,18.742254
15,10.51627
12,11.889607
26,15.558783
8,16.346529
19,15.593801
14,15.319413
20,16.96868
7,13.265612
7,13.159139
20,13.494453
11,12.9271555
12,11.353591
2,10.375508
9,10.736772
5,7.5821843
2,5.784743
0,3.3742414
11,5.1792264
9,5.1996436
6,5.3918023
5,6.017404
22,10.4049
9,9.881494
8,9.687173
9,10.293704
11,11.53331
2,7.64895
7,7.278411
9,7.4702163
30,11.793532
19,13.394149
55,38.1111
30,38.56717
9,35.503635
22,31.32155
7,24.10563
29,18.731127
33,19.485315
41,26.062159
50,31.917862
34,36.500156
54,40.761177
35,41.31275
24,38.46362
38,36.503357
35,36.497902
36,33.47899
2,27.127697
4,23.187613
33,22.35415
31,21.515738
34,21.100676
23,25.036928
46,33.23958
36,33.53739
25,32.508957
22,30.428667
31,32.24881
24,27.944033
31,27.144432
38,29.625599
24,30.097143
33,30.395666
28,31.039698
0,0.9615262
0,0.31744725
3,0.5468653
2,1.4911451
3,2.093856
0,2.024857
0,1.6953489
7,2.4365907
0,1.9910034
0,1.292507
0,1.2709345
4,2.1370907
0,0.5651059
3,1.2102909
0,1.2018282
2,1.7104508
5,2.0188675
0,2.0666246
4,2.3149319
14,4.718285
6,5.9209065
3,6.534596
2,5.925302
0,5.114541
2,2.6479776
0,1.5125374
7,2.2410564
4,2.573306
0,2.5716374
0,2.2117243
2,2.5890007
14,4.103509
0,3.2818887
2,3.6439471
7,5.1240954
0,4.714883
0,1.7784351
0,1.7958335
4,2.3083458
5,1.9264853
0,1.9050953
8,3.501322
13,6.1577
16,8.655882
22,10.67632
8,11.368855
14,13.716983
11,14.291832
23,15.72882
16,14.411324
16,15.932475
10,15.021325
12,15.240245
32,16.95585
14,16.554422
6,14.611652
7,14.056745
9,13.460541
0,7.1151567
19,8.29303
2,7.6068883
0,6.276984
10,6.4877505
8,8.180916
2,4.462384
12,6.4486957
5,7.4016943
11,7.665067
12,8.447396
8,9.736373
14,10.149345
12,11.544133
0,9.358502
0,6.9421096
3,5.9332995
8,4.814581
7,3.789453
1,4.01035
0,4.000291
13,6.11558
2,4.8898253
3,5.507714
0,5.507843
17,6.6503
0,4.4238296
0,4.101395
4,4.293321
3,4.946212
4,2.1642828
4,3.0016172
2,3.303907
9,4.262007
9,5.433014
11,6.9339676
18,9.686619
16,12.411227
20,14.574403
15,15.631473
7,14.823742
0,1.0760232
0,0.5557373
2,0.09907588
0,0.098272085
2,0.53295875
0,0.53903
0,0.5441196
0,0.41181988
1,0.45922065
2,0.49169093
0,0.54849935
2,1.0114622
4,1.927702
2,2.2079458
2,2.245518
0,2.2439642
1,1.9639536
0,1.3546853
0,1.0165526
12,2.714175
14,5.519761
26,25.578295
13,23.669416
41,27.18988
36,25.74441
27,28.123407
38,30.738867
25,32.955883
27,29.994188
30,28.772724
20,27.386763
14,22.39173
18,21.24933
32,22.41933
18,19.964203
10,17.913935
36,22.39406
20,22.773508
24,21.00876
38,25.227503
23,27.885286
26,25.876951
35,28.715355
18,27.587307
32,26.372187
27,27.29325
17,25.501661
41,26.898552
27,28.681143
42,30.501814
29,30.921259
36,34.66736
25,31.411064
39,33.902096
18,29.195011
26,28.329908
16,24.282835
33,26.082262
32,24.759733
23,25.78173
16,24.0212
23,25.422678
36,26.008112
26,24.793081
13,22.708431
17,22.857342
24,23.282345
19,22.13091
18,21.346964
17,19.787945
32,21.862326
23,21.59741
38,25.555723
21,26.043474
16,25.780176
29,25.211245
18,24.342285
18,20.19604
14,18.801157
23,20.244898
24,19.270681
26,20.689537
8,18.661112
24,20.75617
29,21.9226
20,21.034391
24,20.73678
9,20.91915
18,19.654257
18,8.551482
6,9.736078
3,8.397452
8,8.22309
4,7.5733323
3,4.5868955
5,4.4196596
15,6.9163675
9,7.150739
5,7.366968
22,11.205087
8,11.770635
7,10.248073
9,10.18643
11,11.304244
9,8.616441
8,8.575039
3,7.678141
6,7.0468383
8,6.5157094
6,5.9259715
12,6.7665772
5,7.105376
6,7.136661
3,6.1019573
9,6.73676
12,6.7217765
11,7.983975
3,7.393393
6,7.9737344
6,7.305673
9,6.730128
22,9.000034
9,10.193463
10,11.116004
3,10.52715
0,8.677276
8,5.8795047
3,4.6263614
11,13.620883
18,15.63375
12,13.025245
21,14.077134
13,14.393736
17,15.596063
25,17.019068
28,20.14983
20,20.039606
19,21.245981
21,22.127192
20,21.058733
36,22.672037
35,25.604815
12,24.268698
21,24.052164
25,25.152294
25,22.998049
9,17.766268
28,20.9024
9,18.663374
2,14.00221
20,13.0274725
26,16.473505
11,13.157271
17,14.732818
24,19.158997
23,19.854404
29,20.426386
15,21.206926
16,20.940096
18,19.682398
8,16.681414
19,14.654665
25,16.673473
15,16.475924
2,13.287015
20,15.679008
9,13.741775
17,12.094663
30,15.257671
6,16.02981
6,13.166209
36,24.669703
26,26.439945
15,25.43837
14,21.655619
16,21.080551
22,18.199465
16,16.264402
20,17.314
18,18.243456
24,19.781424
19,19.118204
3,16.447105
19,16.257332
26,17.782911
22,17.41983
18,17.339642
10,18.659904
13,17.345385
13,14.728017
22,14.674324
23,15.623237
13,16.337011
24,18.36788
28,21.327291
14,19.70885
20,18.97155
26,21.53103
13,19.5199
24,18.80261
7,17.489048
8,8.14922
2,6.278985
1,5.0294704
4,5.30909
18,6.7333455
8,6.6153483
0,6.2023
16,9.244963
9,10.153846
14,9.301064
8,9.398145
7,10.787566
16,10.762738
3,9.553149
12,9.151759
2,7.9179235
6,7.699221
8,6.047503
18,9.125743
18,10.418138
3,10.608222
9,11.284225
5,10.694761
0,7.13323
0,3.369059
6,4.05355
3,2.810949
12,4.319626
12,6.749395
0,6.7276473
0,5.5213532
9,6.724145
3,4.8735385
0,2.367032
5,3.469944
6,4.6990275
15,5.902673
6,6.5013604
3,7.0814304
0,6.082968
11,7.1174207
0,4.074413
5,3.8854878
18,7.00267
6,8.124658
0,8.929544
15,9.369079
9,8.305911
13,9.327166
9,9.248968
15,12.227304
14,12.052382
4,11.086455
2,8.853001
13,9.771025
9,8.449704
11,7.7555137
10,8.999333
6,9.735334
5,8.028327
7,7.699455
6,6.721961
13,7.2692885
7,7.526751
17,9.9998045
6,9.773876
3,9.164729
19,10.411815
0,9.045255
20,9.63971
11,10.631227
15,13.030397
9,11.039644
5,11.984317
18,11.581841
7,10.719647
30,13.681546
2,12.377282
18,18.633821
12,16.091146
13,16.093964
12,12.885749
9,12.5700865
12,11.473166
17,12.58126
25,14.910711
11,14.663915
12,15.22539
28,18.500586
15,17.93733
11,15.130841
26,18.20282
18,19.486204
15,16.749035
15,16.990042
24,19.61756
37,21.95517
6,19.44583
11,18.76954
13,18.300463
19,17.270308
17,13.149587
14,14.712621
13,15.023963
18,16.058805
15,15.292083
14,14.743734
10,13.966323
12,13.742339
9,11.938691
12,11.372445
11,10.72618
26,13.892162
13,14.08974
13,14.886712
15,15.434321
18,13.075954
0,10.680332
15,9.015527
10,10.704213
20,12.850072
9,10.875228
19,14.683131
3,12.363312
5,11.350085
4,8.127125
2,6.8376145
2,3.2255344
8,4.359426
17,6.859478
5,7.0987945
2,7.108791
2,7.1547265
0,5.486246
0,1.856154
0,0.72749734
0,0.30402693
0,0.014336556
6,1.2053406
15,4.449049
16,7.68613
9,9.417382
2,9.813567
4,9.400559
6,7.586491
0,4.2696853
4,8.08329
7,8.364408
15,10.0939865
5,9.343949
16,9.008694
13,10.8122635
10,11.389197
18,12.063096
2,11.495606
9,10.265395
15,10.664578
10,10.663984
19,10.875741
14,13.042482
13,13.757293
13,13.311363
11,13.426441
10,11.651467
11,11.149703
6,9.760568
9,9.043362
15,9.892675
17,11.246709
6,10.297941
13,11.6907
14,12.71186
10,11.768559
14,11.173551
17,13.392221
19,8.871118
6,8.901555
12,10.944192
6,10.659839
10,10.421416
4,7.5249743
13,8.913756
13,9.116297
20,12.005095
0,9.935643
2,9.562453
10,8.880994
23,10.900041
9,8.567245
9,10.399711
9,11.725417
0,9.872919
4,6.0635266
12,6.7844067
12,7.440826
18,9.296361
6,10.411948
12,11.916373
12,11.944793
8,11.117925
18,11.136172
7,11.312877
15,11.972259
14,12.283488
15,13.727517
11,12.178158
12,13.210657
10,12.165038
9,11.183671
12,10.559982
15,11.431884
6,10.194668
17,11.704135
13,12.559213
8,11.7690115
7,10.248414
8,10.662143
6,7.247118
10,8.478979
2,8.471578
6,5.6794143
4,5.428022
6,5.636643
8,5.176952
10,6.8187027
6,6.930193
6,7.3182025
9,7.913545
22,10.686689
15,11.617593
2,10.802273
4,10.354143
7,9.809586
10,7.4435296
12,6.8475566
10,8.518203
9,9.638792
7,9.695352
5,8.73514
8,8.02482
10,8.00666
6,7.3275223
8,7.600722
4,7.337316
4,6.484986
4,5.2351546
12,6.541719
4,5.667944
2,5.3014627
22,8.93291
5,9.100356
6,7.916927
13,9.832162
14,12.251911
0,7.9342194
4,7.80684
3,7.145469
2,4.7952485
7,3.3013358
2,3.704476
0,2.9475198
0,-0.0035464242
0,0.0044730455
28,32.88109
25,30.86128
32,31.401987
25,28.199705
14,24.099371
23,23.238604
42,26.740786
21,24.521862
14,22.392742
32,26.068745
23,26.07725
36,24.775278
37,28.10298
19,29.063772
23,27.060163
23,27.06187
28,25.504192
24,22.854198
22,23.446726
30,25.060411
31,26.704851
18,24.739737
25,24.974222
46,29.868765
28,29.526264
23,27.832012
21,28.381174
43,32.03501
31,28.96287
16,26.397884
23,26.42227
19,25.912504
33,23.786478
24,22.413168
20,23.214558
57,30.11931
15,29.503515
23,27.438248
26,27.96586
3,24.73372
12,17.411903
10,15.979466
16,17.246487
11,16.999636
14,12.501691
20,13.955079
4,12.730847
15,12.543849
16,13.594171
9,12.523641
9,10.487617
18,13.342255
18,13.866319
12,13.043177
29,17.121996
42,35.08483
36,35.133793
30,32.091087
30,30.654528
35,34.07614
41,33.710518
32,33.186092
26,32.27964
47,35.391182
30,34.571877
28,32.323174
33,32.431507
31,33.290497
28,29.596506
35,30.661024
37,32.431786
23,30.493647
29,30.23426
27,29.826632
41,30.814539
27,28.87415
35,31.298103
31,31.778576
42,34.670784
39,34.357483
39,36.376778
34,36.090637
36,36.899654
38,36.470627
31,35.19944
37,34.85008
12,30.747189
46,32.504776
28,30.386848
25,29.203089
25,26.871006
28,29.976915
52,31.400183
21,30.232265
0,2.2915163
10,4.515519
3,4.3384037
19,8.153152
11,8.653743
5,9.634447
12,9.965408
7,10.875467
1,7.3177404
14,7.863493
19,10.628769
0,8.306753
2,7.237371
11,9.2760725
11,8.709954
14,7.618361
6,8.756576
0,8.488887
12,8.681138
2,6.8933806
8,5.77692
2,4.9344873
21,9.134829
13,9.348524
11,11.112815
8,11.146796
14,13.596628
3,10.121762
4,8.262913
10,8.063818
4,7.287023
4,5.1239295
4,5.280207
0,4.63767
0,2.4894567
8,3.2599053
5,3.3574755
14,5.4939914
12,13.902711
16,14.163423
7,12.564048
12,11.682962
16,12.862943
18,14.021194
12,13.210238
10,13.737149
9,13.116217
9,11.746627
12,10.458234
13,10.634732
7,10.056202
14,11.103943
22,13.800064
10,13.445643
10,12.904474
6,12.709934
13,12.461932
11,10.188979
16,11.4630575
12,11.832749
13,13.190818
8,12.169146
12,12.43991
10,11.211258
6,10.004127
15,10.517909
12,11.400803
11,11.134303
17,12.378585
18,14.756961
12,14.165087
6,12.939526
14,13.504735
13,12.78357
9,10.968934
12,10.922877
21,17.577276
17,17.236265
10,15.588679
4,13.601518
22,14.602207
4,11.205728
8,9.279872
12,9.719954
14,11.799798
11,9.546716
20,12.732892
9,13.071935
23,15.18724
18,15.942311
8,15.388544
8,13.032947
22,15.536137
6,12.197877
13,11.217259
11,11.785871
8,11.788856
10,9.481809
22,12.710309
16,13.261961
7,12.524863
13,13.470915
12,13.804671
14,12.263503
15,12.090384
2,11.074353
14,11.30728
13,11.504706
18,12.20392
11,11.414847
9,12.809961
10,12.04731
12,11.864621
12,10.74344
16,11.734586
26,15.119433
9,14.926402
3,13.562531
10,12.726563
14,13.03626
14,13.561938
22,12.401646
12,14.203464
22,16.66826
20,17.87457
6,16.26246
4,12.717521
2,10.725022
25,11.319089
10,9.395757
12,10.723238
0,10.063251
5,10.651541
11,7.7881947
0,5.7339554
10,5.2858586
6,6.38289
23,10.072427
20,11.800492
30,29.999395
24,26.610338
12,25.062113
28,22.548985
14,21.507164
21,19.83013
17,18.435163
36,23.315641
31,23.999971
25,26.3252
24,26.721529
26,28.475061
22,25.663076
14,22.145674
20,21.130182
29,22.14626
30,22.943209
27,24.025183
14,24.073498
24,24.752337
15,22.080788
40,24.063272
14,21.42108
18,22.21208
17,20.760843
18,21.246742
37,20.687517
35,24.85915
28,26.878796
30,29.75868
24,31.063309
22,28.059572
31,27.276064
31,27.835836
25,26.609205
14,24.640795
6,21.373894
22,20.641142
22,23.713316
14,21.714148
23,21.894722
21,20.015562
32,21.848558
22,21.793903
17,22.376987
17,21.237814
32,23.483934
38,24.730995
18,24.109274
36,28.052998
17,27.895653
34,28.42029
28,26.539694
14,25.585691
23,22.774633
25,24.444399
22,22.010061
24,21.196358
24,23.27099
43,27.576405
22,27.01716
9,24.426516
18,23.088356
20,22.277416
30,19.561697
25,20.363867
23,23.162174
26,24.844915
32,27.430819
0,5.8406596
6,7.090562
6,6.1095877
17,8.505263
7,7.087639
5,8.098445
15,9.83339
8,10.22833
6,8.083826
5,7.676682
6,7.8895097
9,6.7291284
8,6.673335
3,6.0101843
0,4.9255757
5,4.7472134
3,3.490456
8,3.5239038
5,3.9292867
4,4.81208
4,4.533026
6,5.2021832
16,6.9462237
5,7.028637
14,8.928812
12,10.635131
6,10.590812
15,10.31324
6,10.414685
14,10.441638
6,9.1927595
14,10.876706
6,9.083205
2,8.312782
3,6.0685554
0,4.8323913
6,3.1604183
12,4.3980103
9,5.846108
2,5.724995
15,7.979499
6,8.838534
4,8.427776
0,6.9977107
14,7.971763
13,7.675609
13,9.031604
29,14.014499
10,16.020615
8,14.819594
18,15.733101
20,17.082962
17,14.744324
19,16.493052
0,14.848577
11,13.534917
8,11.227779
6,8.988658
18,8.825804
9,10.689031
9,10.234487
8,10.236235
2,9.32403
4,6.489075
6,5.9493823
8,5.8083115
10,6.12124
9,7.6638017
12,9.256505
13,10.562297
19,12.763719
6,11.974191
8,11.636504
14,11.967282
10,11.476823
10,9.666927
15,11.50702
12,12.494195
21,13.99476
16,15.265842
18,16.852179
18,8.9303875
8,7.9098935
12,10.0757675
21,13.345417
24,16.563478
16,16.350325
8,16.312948
10,15.942759
2,12.245605
20,11.34826
11,10.2213955
12,11.073794
7,10.550352
0,10.138343
10,8.07846
6,7.0395193
6,5.817523
9,6.139247
0,6.203043
6,5.5053983
4,5.259515
0,4.1250043
2,2.7667794
17,6.240139
7,6.438056
8,7.121426
0,7.1490993
25,11.659123
16,11.368623
22,14.254537
11,14.746248
13,17.312843
11,14.582036
20,15.333718
13,13.601869
16,14.72828
14,14.885058
11,14.86699
13,13.6049595
7,12.294488
7,10.46112
6,8.917701
2,7.0123796
13,6.885991
10,7.6046777
3,5.959309
19,9.611648
17,11.12927
20,14.199302
8,14.062343
2,13.9342165
6,11.375697
2,8.375186
3,4.7680726
5,4.0725174
17,7.229419
4,6.921699
2,6.9462824
8,8.009007
2,7.429313
6,5.193256
0,4.3207736
2,4.319784
4,3.4547632
0,2.9937751
0,1.4754058
3,2.1806805
0,1.6857572
8,2.4553187
11,5.0369287
15,8.076156
7,4.6521306
4,4.9959364
9,5.4522967
4,5.695516
4,5.9145494
6,5.5949426
9,6.6318774
11,6.9341874
15,9.131024
10,10.352294
5,10.179431
8,9.9872
5,8.864303
2,6.1909165
4,4.942246
0,3.9639404
2,2.7799184
9,3.4571636
10,5.088506
5,5.292463
10,7.3582234
15,10.082782
14,11.193647
9,10.905997
7,11.241082
18,12.66762
10,11.654816
3,9.330943
7,8.963824
10,9.61852
2,6.514464
0,4.4856153
4,4.798128
4,4.1901526
2,2.6253805
7,3.6515245
24,8.613897
5,8.59084
8,9.35794
21,13.077668
8,13.190902
11,10.575541
9,17.377626
25,19.686907
22,18.696058
19,19.6345
17,18.027372
9,18.204031
21,17.430246
13,15.69835
25,16.867512
23,18.000208
30,22.07754
19,21.749266
19,22.943026
25,22.940075
10,20.345015
29,20.195177
29,22.090487
18,21.928076
10,19.045542
15,20.127462
16,17.598433
21,16.006342
2,12.909103
28,16.421797
33,20.102697
17,20.151169
18,19.519567
11,21.203562
18,19.173784
26,17.718637
17,17.823278
12,16.746836
6,15.832243
15,15.244996
24,14.876055
17,14.826884
22,18.438112
14,16.616392
25,17.917717
23,18.236895
8,18.192053
22,18.203495
22,19.946577
30,20.905022
2,3.9560926
0,3.910069
0,2.193031
4,3.1629395
0,1.4947277
0,0.9824898
5,2.221386
16,5.688662
4,5.685823
5,6.747191
4,7.536474
0,6.499583
4,4.0170345
2,3.4422314
0,2.4040694
5,2.70959
0,2.5423527
3,2.3344946
0,1.8814163
0,1.8690276
11,3.208286
0,3.1984339
8,12.117236
15,12.603732
18,12.328586
26,14.495933
29,18.987755
17,20.715054
27,23.119368
27,24.86146
24,24.423195
28,24.342085
11,23.108381
28,23.30118
8,19.64644
0,1.097254
0,1.1804407
4,1.9551076
13,3.9361022
0,3.9265351
0,3.9326675
2,4.377476
2,4.0353117
0,1.0347649
0,0.9746501
4,1.7125753
2,1.5765413
0,1.0550084
0,1.0453104
3,1.7668632
0,0.9963536
0,0.7217543
2,1.3007762
7,2.8407762
19,21.327215
21,22.792196
32,26.576122
19,18.648733
25,23.073591
24,24.053137
37,27.331156
35,27.759039
36,31.189722
44,34.89891
28,35.73903
32,34.80029
30,33.95243
19,30.637701
46,30.976038
33,31.900358
32,31.831007
29,31.555807
24,32.4084
29,28.878382
27,27.657316
22,25.720606
27,25.326124
15,23.501474
8,10.547154
2,8.595346
14,10.443599
2,7.5113864
5,6.584123
6,6.1108346
6,7.002031
8,5.768064
5,6.4944844
9,7.357755
13,8.811168
18,11.123902
2,9.915299
7,10.229299
1,8.508253
14,8.824498
12,7.523722
11,9.424205
0,7.9203897
5,8.885711
2,6.466415
13,6.715896
18,19.743189
14,19.704668
17,19.47922
29,22.481003
30,21.715654
7,19.453062
15,19.698706
16,19.435495
26,18.90161
22,17.233997
24,20.56981
15,20.51441
20,21.467756
14,18.965921
27,20.02157
21,19.2323
7,17.599693
20,17.564793
17,18.14655
40,20.773796
24,21.66326
24,25.19694
14,23.929094
16,23.919037
10,17.976976
21,17.296282
11,14.620365
20,15.8323965
20,16.409506
16,17.580235
20,17.48792
7,8.698336
2,6.2391763
2,4.5248303
11,5.64733
14,7.4917636
20,10.205164
13,12.381671
12,14.270009
10,14.086737
7,12.687057
2,9.188628
24,11.349294
6,9.985253
2,8.3760805
11,9.34911
5,9.921637
7,6.4321256
12,7.697822
14,10.300332
0,8.03009
0,7.06065
14,8.557252
4,6.8976684
7,5.309786
10,7.3977985
16,10.46133
9,9.476562
10,10.75088
15,12.304933
14,13.143039
16,13.089732
13,13.8005905
6,12.940003
11,12.172457
3,9.8154
0,6.73908
6,5.299024
10,6.1066804
5,4.7618937
8,5.724303
7,7.1807866
3,6.667138
0,4.683248
8,5.4014683
15,6.994498
2,5.8943405
2,5.7694554
8,6.844773
9,7.4145584
10,7.602134
6,7.5940366
7,8.564916
3,7.562963
4,6.4979544
2,4.847524
10,5.773935
0,4.1966653
0,3.4941244
5,3.6217775
7,4.67238
10,4.64672
4,5.4837046
13,8.114095
3,7.7553353
1,6.6586585
8,6.07176
7,6.7737
19,15.082116
17,16.445742
14,18.431177
19,18.324194
10,16.041033
13,15.0063715
12,13.959847
15,14.048612
21,14.317704
12,14.575772
23,16.522276
18,17.822191
18,18.548151
10,16.436144
6,15.287021
0,10.728335
7,8.518658
5,5.804387
16,7.1673465
28,11.631413
15,14.516328
3,13.667152
11,14.864902
16,14.753547
14,11.917877
19,12.800128
5,13.145026
11,13.112377
21,14.065024
12,13.694999
12,12.303045
18,15.010125
19,16.463968
27,17.619154
16,18.432043
14,7.771991
8,8.835538
7,8.016906
1,6.9267993
14,9.096143
9,8.336839
2,7.071748
2,6.1271033
4,6.6961503
14,6.6125298
4,5.5426383
12,7.7295084
8,8.882507
10,10.141242
3,7.892058
10,9.117454
4,7.4315124
5,6.9369044
2,5.351519
13,7.447143
11,7.6344776
10,8.878685
2,8.201093
12,10.085533
14,10.3669195
11,10.305718
10,10.299907
6,11.141612
4,9.727954
2,7.197581
7,6.212824
9,5.9363475
6,5.843885
18,8.633571
10,10.156694
11,11.086483
12,11.635465
6,11.692662
3,8.576581
3,7.1035886
6,6.1478496
6,4.8857827
