Actual,Predicted
21,20.99927
3,2.9993129
7,6.999354
0,-0.00073599815
1,0.99933946
2,1.9995952
4,3.999607
10,9.999497
2,1.9995425
7,6.9994287
2,1.9994354
5,4.999521
3,2.9994607
5,4.999522
3,2.9994407
6,5.9995337
0,-0.0004528761
9,8.99945
5,4.9994636
15,14.999297
4,3.99933
9,8.999357
2,1.9992707
0,-0.000577271
2,1.9995548
2,1.9994676
7,6.999511
0,-0.0004259348
0,-0.00027871132
0,-0.00024169683
6,5.9995165
0,-0.00031122565
13,12.999439
6,5.999387
0,-0.00052297115
5,4.9995146
0,-0.0005095601
2,1.9996575
2,1.999682
0,-0.0004606247
7,6.999561
2,1.9995927
8,7.99948
10,9.999392
0,-0.0005303025
3,2.9993749
17,16.999168
18,17.999178
0,-0.00068962574
2,1.9992763
7,6.9991617
7,6.999401
17,16.999352
3,2.9992213
6,5.9991636
5,4.99922
2,1.9992763
3,2.999405
5,4.999524
13,12.999307
7,6.9993076
2,1.9993018
3,2.999393
7,6.9992957
2,1.9993372
7,6.999501
4,3.9994998
0,-0.00053685904
0,-0.00037550926
21,20.999493
7,6.999136
12,11.999065
0,-0.00080144405
0,-0.0006965399
0,-0.0005452633
15,14.999329
8,7.9992704
17,16.999043
0,-0.0007857084
2,1.9992396
0,-0.0007786751
2,1.9995456
2,1.9998293
0,-0.00018787384
8,7.999694
0,-0.00022488832
3,2.9997258
3,2.9996848
6,5.9996758
3,2.9996681
4,3.9995832
11,10.999468
2,1.9994973
0,-0.00044554472
0,-0.00044429302
11,10.999388
6,5.9993
0,-0.0004953742
0,-0.00045329332
2,1.9995762
2,1.999643
2,1.9996966
0,-0.00029462576
2,1.9997109
9,8.999598
0,-0.00039845705
0,-0.00033414364
2,1.9995935
0,-0.0003581643
0,-0.00023597479
8,7.9994864
9,8.999516
5,4.999451
7,6.9993744
14,13.999318
0,-0.0006455779
0,-0.00020551682
0,-0.0001526773
0,-0.00017115474
3,2.999734
0,-0.00015580654
3,2.99972
0,-0.00030207634
6,5.999556
0,-0.0004698038
0,-0.00034308434
0,-0.00031244755
0,-0.0003811121
0,-0.00041139126
2,1.9996709
5,4.999512
6,5.999546
8,7.999429
0,-0.0005206466
0,-0.0004930496
0,-0.0004606843
7,6.9996076
0,-0.00032252073
0,-0.00026875734
8,7.9995265
14,13.999479
13,12.999298
4,3.9993567
11,10.999197
2,1.9992379
14,13.999211
10,9.999077
7,6.999251
14,13.999122
8,7.9991255
3,2.999126
14,13.999232
1,0.99933684
0,-0.00058078766
8,7.999303
0,-0.000500679
3,2.9993958
3,2.9995847
3,2.999555
4,3.9995537
2,1.9994999
0,-0.0003915429
0,-0.00035995245
6,5.9996758
9,8.999624
0,-0.0003451109
10,9.999275
0,-0.00055903196
2,1.999499
2,1.999513
12,11.999305
5,4.99957
4,3.9993567
0,-0.0005161166
6,5.9994154
0,-0.00045394897
0,-0.00033408403
0,-0.00029844046
6,5.9996057
11,10.999601
3,2.999528
0,-0.00054872036
3,2.9993548
3,2.9994073
0,-0.0004749298
3,2.9993196
3,2.9995713
0,-0.0005156994
2,1.9995917
0,-0.00042146444
0,-0.00029098988
0,-0.00030446053
3,2.9996176
3,2.9996767
0,-0.00024181604
0,-0.0002605915
0,-0.00031387806
0,-0.00018459558
9,8.999563
4,3.9993873
0,-0.00043433905
0,-0.00037288666
2,1.9995916
0,-0.00040006638
0,-0.00017899275
0,-0.00023823977
6,5.999609
2,1.9996965
0,-0.00025594234
4,3.9994678
5,4.999362
5,4.999086
11,10.998991
2,1.9992546
2,1.9993458
0,-9.852648e-05
9,8.999484
3,2.999453
0,-0.00041645765
0,-0.0003786087
0,-0.00037813187
4,3.99965
3,2.9997067
3,2.9996486
7,6.999511
24,23.999344
21,20.99908
4,3.9991746
3,2.9991717
3,2.9991536
8,7.99932
2,1.9994007
6,5.9993887
3,2.9994206
18,17.999264
3,2.9994202
0,-0.00055879354
5,4.999484
3,2.9994497
2,1.9996208
0,-0.000307858
2,1.9996469
0,-0.00028532743
0,-0.00030177832
2,1.9997566
11,10.999672
3,2.9995632
7,6.999491
9,8.999451
0,-0.00055634975
9,8.999449
9,8.999344
6,5.999305
8,7.999218
3,2.999381
5,4.999378
3,2.999457
0,-0.000564754
2,1.999609
0,-0.0003966689
0,-0.00026208162
8,7.9997396
3,2.9996395
0,-0.00031793118
3,2.9996266
2,1.9995283
3,2.9996247
0,-0.00041770935
0,-0.00038808584
3,2.999649
14,13.99958
0,-0.00057417154
0,-0.0006593466
15,14.999141
7,6.9993663
2,1.9993998
0,-0.0004938841
0,-0.0004685521
0,-0.00031661987
0,-0.00021252036
0,-0.0002515316
2,1.9998196
4,3.9997501
4,3.9995627
2,1.9995608
5,4.999427
13,12.999432
18,17.999277
1,0.99929106
14,13.999214
20,19.999084
14,13.999116
11,10.999186
12,11.999022
11,10.999004
4,3.9990082
3,2.9992003
8,7.999048
10,9.999167
26,25.9992
27,26.999046
8,7.9988437
13,12.998921
15,14.998774
13,12.998772
9,8.998997
14,13.999102
0,-0.00079226494
15,14.9993
11,10.999073
14,13.999007
11,10.999069
8,7.998946
23,22.998987
17,16.998901
10,9.998787
3,2.998991
8,7.9989944
7,6.9991918
16,15.999045
6,5.999161
11,10.999191
4,3.999041
4,3.9991283
6,5.999219
12,11.999239
20,19.999212
21,20.999035
5,4.999048
16,15.999049
7,6.9991264
5,4.9991527
0,-0.0006149411
2,1.9993368
0,-0.0004939437
2,1.9993749
5,4.9995117
0,-0.0005501509
13,12.999426
2,1.9992822
11,10.9994545
6,5.9993696
2,1.9993377
17,16.9994
9,8.9991255
3,2.9992514
8,7.9991713
9,8.999228
3,2.9993315
4,3.999154
10,9.99925
15,14.999292
15,14.999178
12,11.999039
20,19.999096
10,9.998926
16,15.998948
2,1.999019
10,9.999204
3,2.9991384
0,-0.00066030025
11,10.999445
12,11.999317
3,2.9993348
5,4.9992523
5,4.9993057
2,1.999365
6,5.9993134
3,2.9993763
13,12.999224
28,27.999104
27,26.999027
10,9.998899
16,15.998816
10,9.998917
5,4.9990673
7,6.9991827
11,10.99926
8,7.999282
9,8.999307
5,4.99916
7,6.9992447
17,16.999147
5,4.999043
20,19.99908
15,14.998943
21,20.998978
2,1.9990146
5,4.99899
14,13.999115
4,3.9991689
3,2.9991965
9,8.999168
8,7.9991884
0,-0.0007237196
6,5.999275
13,12.999266
18,17.999203
10,9.999255
3,2.9991007
6,5.9992065
19,18.999226
5,4.9992466
2,1.999272
21,20.999195
9,8.999117
22,21.999163
5,4.999072
6,5.9989243
2,1.9992721
2,1.9995996
2,1.9995673
4,3.9995704
0,-0.00039452314
6,5.999557
7,6.999508
1,0.99960554
0,-0.00030058622
2,1.9996958
0,-0.00025480986
2,1.9996878
0,-0.00024491549
9,8.999752
2,1.9997107
0,-0.00030964613
0,-0.0002053976
2,1.9997408
0,-0.00021898746
0,-0.00033983588
0,-0.00031542778
0,-0.00038450956
2,1.9997882
0,-0.00018960238
0,-0.00024825335
0,-0.00018540025
9,8.999552
2,1.9996396
6,5.999584
2,1.9996246
2,1.9996132
2,1.9995819
10,9.999539
3,2.999732
3,2.9997396
6,5.9996576
6,5.9994745
0,-0.0003823638
2,1.9997293
8,7.9995503
6,5.9993567
12,11.999471
8,7.9993644
8,7.9991207
4,3.9992833
8,7.9991903
4,3.9993014
0,-0.00074338913
5,4.999386
0,-0.0005480051
4,3.9995704
5,4.9996076
12,11.999477
2,1.999459
3,2.9993892
5,4.9993887
4,3.9995184
2,1.9995524
0,-0.0003771186
8,7.9995546
2,1.9994762
0,-0.0003631115
5,4.9994926
17,16.999306
8,7.999285
7,6.999382
4,3.9993358
7,6.999295
1,0.9995551
4,3.9994264
0,-0.00036513805
8,7.999546
8,7.999544
8,7.9994802
2,1.9995033
4,3.9994488
3,2.999525
5,4.9995155
5,4.99958
10,9.999346
6,5.999373
15,14.999367
13,12.999096
9,8.99905
6,5.9992485
8,7.999236
8,7.9993725
10,9.999369
2,1.9994482
4,3.9994745
10,9.999397
6,5.9994073
14,13.999294
2,1.9992949
0,-0.000603199
3,2.9994674
6,5.999443
8,7.999416
15,14.999291
4,3.9993706
2,1.9992669
4,3.9993482
4,3.9994264
5,4.999508
5,4.999545
2,1.9995699
3,2.9995708
10,9.999435
5,4.999389
14,13.999229
18,17.999218
12,11.999046
2,1.9990746
8,7.999084
6,5.9991484
6,5.999382
4,3.9994287
0,-0.00051659346
2,1.9995238
3,2.9995427
4,3.9995375
4,3.999504
14,13.99943
2,1.9994013
4,3.9993062
0,-0.00051140785
3,2.9994807
2,1.9996645
0,-0.0003028512
0,-0.00025564432
8,7.9995112
0,-0.0004503727
5,4.9995785
0,-0.00039631128
6,5.9995184
6,5.9995527
8,7.9996033
0,-0.0005310774
1,0.9995601
6,5.999468
2,1.999645
0,-0.00036758184
13,12.999376
4,3.9994287
4,3.9994059
6,5.9993424
4,3.999497
7,6.9994693
0,-0.00043332577
2,1.9995271
13,12.99938
13,12.999368
13,12.999258
2,1.9991652
4,3.999155
20,19.999002
16,15.998989
10,9.998917
18,17.998985
12,11.998928
17,16.99895
20,19.998857
18,17.99896
14,13.998711
27,26.998693
21,20.998775
13,12.998793
13,12.998724
14,13.998924
20,19.99898
18,17.998966
0,-0.0009672642
5,4.9991403
4,3.9992795
4,3.9994388
2,1.9996177
10,9.999584
7,6.999504
10,9.999443
5,4.999382
2,1.9994634
14,13.999293
6,5.999229
2,1.9992944
9,8.999262
3,2.9992247
13,12.99931
5,4.9993896
10,9.999339
3,2.9994197
2,1.9994936
3,2.9995527
2,1.9994882
7,6.9996
10,9.999581
6,5.9994707
7,6.999423
4,3.9994416
6,5.999523
9,8.999381
6,5.999324
2,1.9994026
8,7.999425
8,7.9992557
10,9.999189
4,3.9993334
4,3.99934
0,-0.0005710125
6,5.999482
3,2.9995718
2,1.9995552
4,3.9995556
6,5.9995804
6,5.9994116
6,5.999281
7,6.9993935
8,7.9992523
7,6.9993186
3,2.999302
11,10.999151
5,4.9992676
8,7.999302
10,9.999184
10,9.999216
9,8.999157
6,5.9991274
3,2.9990773
8,7.9991746
9,8.999224
5,4.9991293
2,1.9993213
8,7.999316
13,12.999277
10,9.999348
2,1.9993287
8,7.9992766
6,5.999324
0,-0.00057828426
6,5.9995346
10,9.9992895
2,1.9995271
12,11.999395
7,6.999142
12,11.999304
5,4.999015
18,17.999054
12,11.999084
8,7.9989824
23,22.998997
2,1.9993081
2,1.9995357
5,4.999608
3,2.9995685
12,11.999495
2,1.9994289
0,-0.00059086084
0,-0.00048935413
6,5.999488
0,-0.00033950806
5,4.999615
4,3.9995399
10,9.9994335
7,6.9994793
7,6.9993978
3,2.999483
0,-0.0005316138
8,7.9994907
19,18.999344
2,1.9994493
0,-0.00053942204
0,-0.000559628
4,3.9994626
9,8.999516
5,4.9993477
3,2.999452
4,3.9995518
10,9.999283
16,15.999226
3,2.9993114
5,4.9992933
5,4.999164
2,1.9990958
8,7.999309
2,1.9992095
6,5.9992075
0,-0.0005257726
4,3.9994383
0,-0.00046151876
5,4.9995446
5,4.999594
5,4.9995365
0,-0.0003515482
3,2.9995747
16,15.999511
14,13.999189
2,1.9991542
8,7.9990373
11,10.99897
9,8.999084
8,7.999194
13,12.999138
2,1.999093
7,6.9991465
3,2.9992752
0,-0.000498116
0,-0.00034540892
7,6.999445
3,2.9995327
9,8.999471
0,-0.00059366226
0,-0.0005520582
0,-0.00039213896
0,-0.0005839467
0,-0.00042378902
11,10.999424
15,14.999368
2,1.9994394
0,-0.00044441223
0,-0.00042814016
0,-0.0002373457
0,9.781122e-05
8,7.999724
2,1.9996678
6,5.999528
20,19.99934
4,3.9991713
9,8.999111
10,9.99909
2,1.9990973
6,5.9992723
6,5.999111
14,13.999135
3,2.9991102
7,6.998906
12,11.998951
5,4.9989843
7,6.999039
9,8.998838
9,8.999142
6,5.9992466
3,2.9993286
3,2.9993544
5,4.999484
4,3.999525
0,-0.00050771236
0,-0.00045746565
4,3.999505
8,7.999522
11,10.999534
5,4.999485
0,-0.0005813837
0,-0.000498116
7,6.9994392
2,1.9992565
2,1.9995346
13,12.9992895
8,7.999237
4,3.9993277
2,1.9994034
17,16.999226
13,12.999178
4,3.9993148
3,2.9992008
0,-0.0006840229
2,1.9994043
2,1.9995621
0,-0.00033181906
9,8.999374
6,5.999466
6,5.9992895
4,3.999354
10,9.999285
2,1.9993912
2,1.9994546
9,8.999403
2,1.9993659
0,-0.00041985512
9,8.999519
7,6.999478
5,4.9995146
4,3.9993558
5,4.9993687
0,-0.0004631281
0,-0.00046652555
3,2.9995537
0,-0.00030577183
6,5.9997354
10,9.999602
6,5.9993143
8,7.9993615
0,-0.000528574
11,10.999395
2,1.9994743
0,-0.00045102835
0,-0.00046503544
5,4.9994707
0,-0.00020045042
4,3.999607
0,-0.0002773404
5,4.999427
8,7.9994907
0,-0.0004851818
0,-0.00038725138
1,0.9996089
0,-0.00029063225
7,6.99972
0,-0.0002579093
0,-0.00022774935
2,1.999724
4,3.9996552
0,-0.00020813942
8,7.999538
0,-0.0004748106
8,7.999418
4,3.9995165
2,1.9994496
2,1.9995462
2,1.9995406
1,0.9995899
0,-0.0003426671
5,4.9996033
2,1.9997123
0,-0.00026839972
0,-0.00017505884
2,1.9998195
3,2.9997892
0,-0.0003644228
7,6.999756
0,-0.0003055334
2,1.9996077
4,3.9995599
4,3.9996333
5,4.999522
4,3.9994183
6,5.9994297
7,6.999421
4,3.9994702
3,2.9995193
0,-0.0003453493
4,3.999597
0,-0.00030207634
0,-0.00035196543
7,6.9995055
0,-0.00039058924
0,-0.00043672323
0,-0.00037562847
0,-0.00040370226
0,-0.0003260672
5,4.99965
2,1.9996265
4,3.99967
0,-0.00032663345
4,3.9996781
2,1.9997076
8,7.999627
2,1.9996086
6,5.999574
6,5.99942
5,4.9993887
4,3.9992862
4,3.9993424
5,4.9993534
7,6.9992003
3,2.999268
0,-0.000515759
3,2.9995465
0,-0.00028914213
2,1.9996778
2,1.999703
2,1.9997133
9,8.99968
0,-0.00042825937
3,2.999621
0,-0.0003374219
6,5.9995785
4,3.9995966
0,-0.00037139654
0,-0.00042259693
2,1.9996202
0,-0.0002824664
0,-0.00032564998
0,-0.00027370453
3,2.9997444
0,-0.00020444393
0,-0.00012642145
0,-0.00010967255
0,-0.0001128912
0,-0.0001949966
16,15.999531
0,-0.0004042387
0,-0.00044804811
0,-0.00043672323
2,1.9995583
0,-0.0001924336
0,-0.00019571185
12,11.99933
0,-0.0005454421
12,11.999395
5,4.999152
6,5.9990363
0,-0.0008341074
16,15.999113
2,1.9991292
6,5.9992385
0,-0.0007125139
0,-0.0005787015
0,-0.0006096363
8,7.999326
3,2.9994125
18,17.999397
10,9.9992285
3,2.999208
0,-0.00058984756
7,6.999359
6,5.9995117
0,-0.0006145239
10,9.999506
5,4.9993277
3,2.999237
8,7.999219
7,6.999378
0,-0.0005559325
2,1.9995314
15,14.999334
2,1.999523
7,6.9995365
8,7.9993606
4,3.9992814
3,2.999415
6,5.999375
3,2.999281
7,6.9993753
3,2.9994373
0,-0.0004786849
7,6.9994516
2,1.9996127
0,-0.0003079176
0,-0.00025433302
0,-0.00026983023
0,-0.0001527965
6,5.9997272
10,9.999401
2,1.9993613
4,3.9994087
5,4.9995036
7,6.999468
7,6.9994297
2,1.9995023
10,9.999426
2,1.9994236
0,-0.0005288124
5,4.999543
10,9.999514
2,1.9996032
2,1.9995977
3,2.9994578
0,-0.00047177076
2,1.9996903
0,-0.00027757883
3,2.9997153
0,-0.00025200844
6,5.999605
4,3.999588
0,-0.00038850307
0,-0.00025719404
0,-0.0003042221
2,1.9997945
0,-0.00022560358
0,-0.00018772483
0,-0.00016614795
6,5.9997053
5,4.9996266
4,3.9994164
0,-0.0003580451
3,2.9996033
6,5.999509
2,1.9995831
0,-0.0002502501
0,-0.00024831295
3,2.9997072
3,2.9997067
4,3.9996538
3,2.9996204
0,-0.00041389465
6,5.9996004
6,5.9994845
3,2.9994736
6,5.999476
0,-0.000616312
2,1.9995536
0,-0.00028055906
2,1.9996669
8,7.9996486
0,-0.00031399727
16,15.999066
0,-0.00065869093
0,-0.0005581379
3,2.9994397
0,-0.00046277046
3,2.9997187
19,19.01192
6,5.9994364
4,3.9993887
2,1.9994063
0,-0.00066936016
0,-0.00043350458
16,15.992867
0,-0.0004965067
0,-0.0004823804
0,-0.0004515648
5,4.999537
2,1.9997208
17,16.999434
3,2.99935
16,15.999121
3,2.999288
14,13.999216
2,1.9992793
2,1.999342
2,1.9994011
4,3.9993916
0,-0.00034809113
2,1.9996315
0,-0.00036019087
13,12.999482
3,2.9994864
4,3.999403
0,-0.000111192465
5,4.999397
4,3.9994946
10,9.999484
0,-0.00041407347
0,-0.00042915344
1,0.9995352
0,-0.000377357
2,1.9997095
2,1.9997016
2,1.9997154
0,-0.00024199486
2,1.9996499
3,2.9996715
3,2.9996295
0,-0.00034308434
3,2.9996
21,20.999424
0,-0.00052291155
0,-0.0004912615
1,0.9994172
5,4.999436
6,5.9996686
0,-0.00036382675
0,-0.00036370754
0,-0.0004133582
5,4.9995046
2,1.9997729
0,-0.00025427341
2,1.9997821
5,4.999635
0,-0.0002785921
0,-0.00026977062
0,-0.00028651953
2,1.9997433
15,14.999625
13,12.999523
0,-0.00046616793
2,1.9994122
13,12.999375
0,-0.00053727627
0,-0.00050854683
0,-0.0004905462
4,3.9995656
5,4.9997425
8,7.9995556
0,-0.00039076805
3,2.9995346
5,4.999524
0,-0.00038170815
0,-0.00025051832
0,-0.00024956465
5,4.9997215
0,-0.0002347827
2,1.9996921
6,5.9995193
1,0.9995761
0,-0.0003322363
8,7.9994726
10,9.999297
12,11.999435
0,-0.00057423115
5,4.999366
5,4.999409
0,-0.0005183816
5,4.999501
0,-0.0004323125
0,-0.0003643036
0,-0.00025177002
3,2.9996696
0,-0.00032755733
5,4.9996223
8,7.9995146
3,2.9994588
3,2.999343
7,6.9993067
2,1.9994003
9,8.999469
1,0.9994993
0,-0.00044816732
8,7.9994884
9,8.999338
8,7.9993906
8,7.99927
15,14.999258
14,13.998969
9,8.999062
8,7.99914
7,6.9990673
21,20.999075
18,17.998919
5,4.9989047
20,19.999031
16,15.998823
8,7.9989204
12,11.9990835
2,1.9991025
29,28.999088
19,18.998917
15,14.999043
7,6.998955
27,26.99886
3,2.9989734
10,9.999134
13,12.999198
2,1.9992136
11,10.999239
4,3.9992328
6,5.999283
13,12.999247
14,13.999241
9,8.999176
10,9.999128
8,7.999156
16,15.999177
9,8.999159
7,6.999172
8,7.999132
8,7.9990463
19,18.999094
10,9.999078
2,1.9990671
6,5.9991484
21,20.999073
0,-0.0006940365
0,-0.0005829334
32,31.999092
0,-0.0007606745
2,1.9993725
0,-0.0006108284
35,34.998947
3,2.9993443
0,-0.0006751418
8,7.9992695
0,-0.00069463253
4,3.9995508
3,2.9995213
0,-0.00045710802
6,5.999672
0,-0.0002721548
0,-0.00031012297
2,1.9997497
0,-0.000351429
2,1.9997582
3,2.9997134
8,7.9995437
13,12.999291
9,8.999319
8,7.9992113
7,6.999192
5,4.9992256
3,2.9992385
3,2.9992313
0,-0.0005605221
0,-0.00044947863
11,10.999487
10,9.999409
0,-0.00048804283
2,1.999507
0,-0.00045788288
6,5.999501
2,1.9995276
0,-0.00032538176
5,4.99957
0,-0.0003977418
8,7.999493
0,-0.00035393238
0,-0.00041341782
18,17.999437
10,9.9993305
2,1.9994556
0,-0.0005514622
2,1.9993993
0,-0.00037163496
0,-0.00020170212
1,0.9998009
0,-0.00023192167
0,-0.0002374053
0,-0.00022113323
8,7.9997516
0,-0.00022113323
2,1.9998482
0,3.8146973e-05
0,-0.000101566315
0,-0.00017639995
2,1.9996239
0,-0.00017666817
2,1.9997185
8,7.999487
2,1.9996371
3,2.999627
0,-0.00038814545
10,9.999459
0,-0.00043797493
0,-0.0004246831
0,-0.00035762787
4,3.9996052
0,-0.00021076202
13,12.999493
2,1.9995791
2,1.9994782
2,1.9995306
8,7.9994497
2,1.9995846
2,1.9994856
2,1.9995909
4,3.9995866
3,2.9996533
2,1.9994527
12,11.99938
9,8.9993305
6,5.999358
0,-0.00054079294
2,1.9994785
0,-0.0003464818
5,4.999656
2,1.9996929
5,4.9995937
4,3.9995914
6,5.9994946
0,-0.00036722422
0,-0.00042200089
0,-0.0003528595
0,-0.0003157258
2,1.999809
0,-0.00018081069
0,-0.00015693903
0,-0.00018680096
2,1.9998037
2,1.9996324
3,2.9997358
2,1.9996918
13,12.999441
9,8.999417
2,1.9996134
2,1.9997014
0,-0.00025892258
4,3.999741
3,2.9997354
3,2.9997444
5,4.999611
0,-0.00038683414
15,14.999427
2,1.9995228
3,2.9995198
0,-0.00043815374
0,-0.00048965216
0,-0.000300467
0,-0.0002657175
2,1.9997425
5,4.999666
0,-0.000318408
0,-0.00028568506
0,-0.00028938055
5,4.9997044
2,1.9997702
2,1.9996058
3,2.999546
0,-0.00047391653
4,3.9995174
4,3.9995565
0,-0.00043165684
0,-0.00031536818
2,1.9996048
2,1.9996055
0,-0.0002593994
0,-0.00024169683
5,4.9997087
0,-0.0002553463
0,-0.00019347668
2,1.9996495
0,-0.00033575296
0,-0.00017765164
0,-0.00020688772
5,4.999752
4,3.9997206
3,2.9996672
3,2.9996576
7,6.999484
6,5.999554
9,8.999366
5,4.9994345
4,3.9994192
5,4.999404
9,8.99934
8,7.999245
5,4.9994316
2,1.9993457
5,4.9993944
9,8.999373
7,6.99927
2,1.9994522
7,6.999269
2,1.9993513
11,10.999142
8,7.999066
5,4.999119
10,9.999048
1,0.9990567
5,4.999109
8,7.9992185
10,9.999159
9,8.999039
5,4.999199
10,9.999134
10,9.999071
6,5.998859
8,7.999199
10,9.999132
2,1.999185
16,15.999168
2,1.9992872
14,13.999134
8,7.999155
9,8.998888
9,8.999025
0,-0.0010097027
8,7.999161
6,5.999117
17,16.99928
4,3.9990005
12,11.999158
4,3.9991393
5,4.9992056
4,3.9991593
4,3.9993997
2,1.9994711
0,-0.00042688847
4,3.9996138
2,1.9997258
4,3.99966
6,5.9996614
0,-0.00033414364
4,3.9996586
3,2.9996257
0,-0.000323534
2,1.9997636
6,5.999573
2,1.999732
2,1.9997286
4,3.9996166
0,-0.00037002563
3,2.9997454
2,1.9998206
2,1.9998393
2,1.9998337
0,-0.00017392635
3,2.9996772
0,-0.00023972988
0,-0.00019156933
0,-0.00015866756
2,1.9998354
0,-9.089708e-05
1,0.9874163
0,0.0030436516
2,1.9998505
4,3.9995813
3,2.9995346
0,-0.00029850006
4,3.999679
4,3.9997745
5,4.999619
7,6.9994984
2,1.9994725
11,10.999388
10,9.999419
0,-0.00011754036
0,-0.00012218952
2,1.9997784
0,-0.00020849705
2,1.9997187
0,-0.00027513504
0,-0.00028043985
0,-0.00027826428
0,-0.00029248
1,0.99977654
0,-0.00022512674
0,-0.00020381808
7,6.9995666
8,7.999413
12,11.999172
10,9.999077
2,1.9996592
0,-0.00017040968
2,1.9995657
0,-0.00033047795
6,5.999486
4,3.9994001
0,-0.00012657046
2,2.0000188
0,-0.00016665459
0,-0.00013893843
0,-0.000121831894
5,4.999732
4,3.9995737
12,11.999476
2,1.999431
2,1.9994311
13,12.999434
3,2.999424
7,6.9993687
6,5.9993477
0,-0.0006467104
0,-0.00052958727
17,16.999535
4,3.9994688
18,17.999277
5,4.9993052
4,3.999289
2,1.999355
0,-0.00064206123
2,1.9995993
0,-0.00033289194
0,-0.00033468008
0,-0.00022059679
0,-0.00019079447
5,4.999744
0,-0.00022387505
0,-0.00021362305
0,-0.0001770854
2,1.999782
3,2.9998121
2,1.9996481
0,-0.0003694296
5,4.999517
0,-0.00042551756
7,6.999343
9,8.999435
5,4.9991837
12,11.999275
17,16.998981
2,1.9991289
0,-0.0007174015
2,1.9994164
0,-0.00048077106
0,-0.00020757318
0,-0.00014176965
0,-0.0001527071
4,3.9997349
0,-8.350611e-05
0,-0.00012731552
2,1.9997882
5,4.9996023
13,12.999364
3,2.9994645
0,-0.00049477816
0,-0.0004903078
0,-0.00039362907
6,5.9996905
0,-0.00022757053
7,6.999702
5,4.999572
2,1.999607
0,-0.00038146973
0,-0.00035589933
0,-0.00038832426
5,4.999709
0,-0.00022608042
0,-9.351969e-05
0,-0.000282228
0,-0.0002874732
0,-0.00015056133
1,0.9997117
0,-0.00030732155
0,-0.00025472045
3,2.9996352
0,-0.00036728382
0,-0.00024694204
0,-0.00022527575
0,-0.00021117926
3,2.9996834
0,-0.00024101138
1,0.999684
14,13.999631
0,-0.0004492998
25,24.99906
0,-0.00059211254
2,1.9994158
4,3.9993658
4,3.999251
0,-0.00043976307
2,1.9995674
0,-0.00045365095
0,-0.00027680397
2,1.9998496
0,-0.00014400482
13,12.999527
2,1.9996095
2,1.999539
0,-0.00042575598
0,-0.00047200918
10,9.999484
12,11.999459
4,3.999373
4,3.9993954
3,2.999402
4,3.9993834
6,5.9993715
4,3.999392
7,6.999374
8,7.999266
15,14.999121
8,7.999131
2,1.9992522
6,5.999264
12,11.999267
2,1.9994093
13,12.9993305
4,3.9993
0,-0.00061917305
14,13.999313
3,2.9994154
7,6.9992166
0,-0.0006355643
3,2.9993477
16,15.999452
21,20.999165
7,6.9991727
10,9.998938
23,22.999086
14,13.99885
9,8.99886
18,17.998964
7,6.999011
2,1.9992417
0,-0.0006505251
16,15.999149
5,4.9993596
12,11.9993305
9,8.999247
0,-0.000852108
8,7.99924
7,6.999287
19,18.999062
5,4.999186
17,16.999098
12,11.999033
5,4.999114
0,-0.00068712234
7,6.9993334
20,19.999397
2,1.9993457
19,18.999334
11,10.999077
3,2.9990253
13,12.999114
7,6.9990826
9,8.999048
10,9.999155
17,16.999123
13,12.999056
17,16.998882
7,6.9989796
0,-0.00090897083
16,15.999088
8,7.9990525
5,4.999215
11,10.999193
7,6.999158
7,6.999219
16,15.999075
8,7.999091
6,5.999005
19,18.999102
2,1.9990805
9,8.999213
6,5.9991837
10,9.9991
16,15.999122
17,16.99897
3,2.9990163
18,17.998909
11,10.998863
13,12.999023
11,10.998776
6,5.9990153
17,16.998981
18,17.998894
19,18.999046
7,6.999008
8,7.998908
9,8.998961
10,9.999027
13,12.999183
15,14.9991
6,5.9990244
9,8.999036
7,6.998968
2,1.9991261
9,8.99925
16,15.999145
14,13.999213
4,3.9991846
4,3.9991403
6,5.9991283
5,4.999319
6,5.999173
14,13.999129
13,12.9991665
21,20.999044
25,24.998844
2,1.9989291
20,19.998894
19,18.998732
9,8.998842
11,10.99889
9,8.998945
11,10.998912
7,6.999038
9,8.99898
6,5.999161
6,5.9991603
18,17.998985
16,15.998944
14,13.999006
24,23.998875
12,11.998959
8,7.99901
4,3.9990816
18,17.999052
15,14.999135
10,9.999121
5,4.999179
10,9.99906
0,-0.0006787777
5,4.999404
9,8.999491
9,8.999341
6,5.9995255
6,5.9993143
4,3.999405
5,4.99938
0,-0.00047409534
14,13.999419
16,15.999268
7,6.9992557
2,1.9992481
14,13.999117
2,1.9992487
5,4.9994097
10,9.9993725
6,5.999362
17,16.999292
16,15.999098
14,13.998914
11,10.998984
5,4.9990654
13,12.998996
8,7.999135
19,18.999004
0,-0.0008057356
9,8.999169
5,4.999198
22,21.999
10,9.999053
8,7.999136
3,2.9991937
6,5.9991913
2,1.9993834
0,-0.00044465065
2,1.9996293
9,8.999564
12,11.999523
10,9.999432
14,13.999087
12,11.999072
8,7.9990096
31,30.998926
12,11.998828
2,1.9988481
10,9.999076
7,6.9990873
17,16.999222
2,1.9992033
2,1.9990275
4,3.999249
5,4.9993153
8,7.999245
12,11.999252
12,11.999174
21,20.999115
10,9.999016
16,15.998915
26,25.998972
10,9.998917
7,6.99902
4,3.9991412
5,4.9991026
8,7.99934
7,6.9993305
14,13.999258
2,1.9992694
17,16.99921
